SeniorCitizen,tenure,MonthlyCharges,TotalCharges,revenue_per_month,num_services,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_0-1yr,tenure_group_1-2yr,tenure_group_2-4yr,tenure_group_4-5yr,tenure_group_5+yr,tenure_group_nan
0.051901337,-0.1890316,-0.472693,-0.2875337,-0.5112748,-0.1011136,-0.16504742,0.08125061,0.040216632,-0.1747971,0.015866803,-0.07483054,-0.026044685,-0.0070321723,-0.028813062,-0.17687798,-0.01134651,0.3445029,0.039172553,0.05980819,-0.027764045,0.08579945,-0.04259176,0.07256787,-0.054891124,0.047001857,0.00047231567,-0.114600115,-0.03342482,-0.054754462,0.00044997846,0.5408217,-0.010012773,0.08661194,-0.0062601683,0.058534596,-0.0240735,-0.0038697247,0.22351512,-0.0250945,0.06875118,0.011876831,-0.013816477,-0.009569052,0.006549535,0.0
-0.040718,-0.5628001,-0.63497114,-0.0038748246,-0.19158326,-0.082630865,-0.04241146,0.14605828,0.074509025,-0.11277299,0.0059499093,-0.0691927,-0.030504422,-0.003336732,0.0058014775,-0.14147238,-0.022549408,-0.30786267,-0.18262206,0.078665264,0.0006638531,-0.027921658,-0.046903647,0.038137205,-0.048787147,0.019300245,0.005749563,-0.096982814,-0.018974636,-0.0898455,-0.020583626,-1.310432,-0.055722047,-0.5706035,0.004972565,-0.25266412,-0.0872691,0.03249098,-0.23750153,-0.23580168,-0.11017515,0.017871387,-0.001610446,0.38150933,-0.0037866624,0.0
-0.067087926,-0.6288187,-0.4707897,-0.23116286,-0.27206847,0.06267332,0.111119956,-0.11596283,-0.21069275,0.06785704,0.039334826,-0.057537742,-0.03665289,-0.010893767,0.039817084,-0.2008969,0.022639366,-0.4105436,0.016449636,0.04559459,-0.014666068,-0.16591156,0.013035314,0.10895384,-0.072279185,0.072896905,0.0077512986,-0.12215707,-0.05532627,0.12403762,0.018759292,-1.2636805,-0.25021902,-0.6957191,-0.03772284,0.056525543,-0.02022331,0.06994041,-0.26815796,0.048184495,-0.043512493,0.029449044,-0.042565115,-0.018101605,-0.111224614,0.0
-0.019159347,-0.012469736,-0.47615212,0.031056127,0.20812477,-0.054591835,-0.17386329,0.10577014,0.06734924,-0.120169185,0.056348626,-0.07329296,-0.049805883,-0.014373356,0.0020442056,-0.10338871,0.11461147,-0.38847426,0.04438649,0.0507459,-0.011720746,0.091417804,-0.045928944,0.025459068,-0.050992154,0.029808119,-0.003919698,-0.084779836,-0.022341415,-0.0451689,-0.014211304,0.5186271,-0.022421738,0.101831935,-0.04035991,-0.23493062,-0.047599874,-0.019699385,-0.42699772,-0.10502131,0.28965375,0.02596448,0.0016755902,-0.008479197,0.0037453189,0.0
0.2993295,-1.401367,-0.3960084,-0.62245023,-0.5029146,-0.32465637,0.044139728,-0.08775689,-0.10125606,0.1736666,-0.07025409,-0.063630044,-0.040100176,-0.012341419,-0.019522885,0.07982284,-0.02168525,-0.34099287,0.010602113,-0.42565253,0.06810967,-0.16082215,0.022020208,-0.1278275,0.09154652,-0.29328626,-0.03311306,0.09369214,0.015302919,0.039425623,0.006652506,-1.1779796,-0.22237322,-0.6030472,-0.08257326,-0.01817117,0.017864434,-0.07690588,-0.21861112,0.031878427,-0.06793805,0.0051644645,-0.0148126725,-0.0053336485,-0.0046300446,0.0
-0.0012301647,0.015836505,0.02871247,-0.00057056185,-0.27045238,-0.0036225705,-0.08985278,0.093646556,0.084694095,-0.14572896,-0.20568705,0.07232556,-0.04861309,-0.01116033,0.02222298,-0.11790447,0.08688593,-0.52615863,0.04349682,0.05719692,-0.011847824,0.17747608,-0.027213264,0.061435428,-0.052263744,0.049640685,0.006265869,0.008213078,0.011199728,-0.04742334,-0.0038909526,0.5059161,-0.024374621,0.08959554,0.007908685,-0.22233146,-0.01778791,-0.007698201,0.19045278,0.00047330454,0.08055119,-0.004504758,0.030036056,-0.015255542,0.0006876991,0.0
-0.011048059,-0.045284074,-0.05820855,-0.23943752,-0.20524621,-0.029134445,-0.25045753,0.122148514,0.10108343,-0.103455015,0.04749127,-0.064826265,-0.04587621,-0.013138211,0.037245363,0.07201274,0.045240294,-0.39516905,0.025136728,-0.4948757,0.047283966,0.08559693,-0.037980925,0.05529274,-0.057626203,-0.009603661,-0.008190673,-0.04596341,-0.013894701,-0.10560732,-0.008212582,0.40831175,-0.030563755,0.081444494,-0.09430668,0.0536951,-0.00934769,-0.05892768,-0.47793984,-0.011167162,0.0060524764,-0.0028789386,-0.0027070222,-0.0045538936,0.0035814708,0.0
0.13362052,-0.5869154,0.07893975,-0.27649614,-0.24609117,0.03561911,-0.1898456,0.099928126,0.06338121,-0.14353845,0.065422155,-0.055676922,-0.024665527,-0.010306061,0.040206827,0.089881934,-0.008010667,0.4226001,0.01380929,0.07115181,-0.009420863,0.040228385,-0.053711846,0.092614,-0.04837532,0.050911825,0.012148268,0.0991348,0.042659298,0.09437967,0.014615863,0.38636377,0.0022554842,0.07018953,-0.015289133,0.060438596,-0.13137719,-0.013590121,-0.42285147,-0.010437723,-0.14409623,0.017967388,-0.044595912,-0.013847775,0.0057113054,0.0
0.09702272,-0.4933519,-0.08180731,-0.11920295,-0.43645695,0.04148864,-0.12312287,0.09319893,-0.20354673,0.060595606,0.05045785,-0.07358625,-0.033523064,-0.009211328,-0.09225899,-0.24128574,-0.00053740747,0.32199094,0.026063988,0.062812984,-0.015910493,0.05009037,-0.05476918,0.036342725,-0.06975034,0.06349067,0.017660165,0.11647512,0.028553657,-0.00901317,0.0006587175,0.45322728,-0.037594084,0.08857099,0.019752778,0.06867873,-0.025237344,-0.030344708,0.14960715,-0.021100622,-0.08281948,-0.16459678,0.004006949,-0.01410089,0.0024280483,0.0
0.35103276,-0.3865711,-0.36020234,-0.18367207,-0.12104982,-0.22113998,-0.24645494,0.041128308,-0.123037405,0.12579018,-0.06887606,-0.05160013,-0.032783713,-0.0065148138,-0.023807153,0.096261695,-0.012607407,-0.42743182,0.009387369,-0.3357161,0.11255491,-0.15175405,0.059513114,-0.14991543,0.07557813,-0.13551348,-0.040685937,0.08612059,0.016470402,0.033572726,0.012341937,-0.9274023,-0.28226376,-0.70265657,0.16613466,-0.180139,-0.035474658,0.06577773,-0.15676011,0.039150443,-0.072041415,0.010501612,0.013000759,-0.015524667,0.017474521,0.0
0.017966345,-0.33778104,0.09614285,0.23701903,-1.4339182,-0.05646737,-0.089192964,0.1246095,-0.13536312,0.06382338,0.05585782,-0.05376337,-0.020061454,-0.006306772,-0.011455052,0.0599619,-0.0046298616,0.25467604,0.009859261,-0.4360458,0.09239078,-0.03073746,0.05379452,-0.08492306,0.107631996,-0.18093073,-0.037888322,0.1662945,0.041316826,0.20215248,0.014392225,-0.5482055,0.10696792,0.1467164,0.052058715,-0.19941947,-0.1377567,-0.050800763,-0.2045617,0.06273952,-0.092663385,0.033591904,0.0055295266,-0.025519913,0.010797771,0.0
0.030613776,-0.24992372,0.3956813,-0.07816031,-0.11355502,-0.027608171,0.067292325,0.18491162,0.08887149,-0.12429972,0.08615123,-0.05438508,-0.017527517,-0.006212239,-0.01654642,0.07419519,-0.007659188,0.28360888,0.012369875,0.06058834,-0.0020048379,-0.15165085,0.041884456,0.088376194,-0.07641455,-0.22880043,-0.055676818,0.19630294,0.049428876,0.24633451,0.022878213,-0.76877534,0.055379998,0.0951999,-0.017406328,0.04570671,-0.051978625,-0.050991848,-0.26471356,0.03816732,-0.09605044,0.035437204,-0.0021767728,-0.01883257,0.038049567,0.0
-0.024342053,-0.87425274,-0.677992,-0.74171233,-0.45691925,-0.20344822,-0.13062872,0.0886866,-0.18175903,0.08174081,0.047620364,-0.056291908,-0.04480359,-0.008684095,-0.005190742,0.0965005,-0.019476542,-0.33049116,-0.13768816,0.06769648,0.0008665136,-0.0074440665,-0.047916755,0.013282101,-0.078305565,-0.018478068,0.008107314,-0.18827236,-0.050883338,-0.21663584,-0.0227329,-1.423488,-0.16712199,-0.7519403,0.03693142,-0.22918718,-0.03620727,-0.030126411,-0.25928453,-0.00068889733,-0.07923361,0.02678122,-0.013896278,-0.08279088,-0.07146788,0.0
-0.0533271,-0.34526333,-0.41048875,-0.25039208,-0.43449697,0.049067907,-0.1389195,0.11790161,0.11596017,-0.108715765,0.05614931,-0.061071895,-0.012741694,-0.0035882657,0.064411506,0.09799433,-0.025540613,0.2594632,0.010562707,0.06963769,-0.0049708057,0.06290513,-0.061062552,0.07167536,-0.044176232,-0.29080787,-0.08805407,0.046444066,0.052165307,-0.26400208,-0.013042754,-1.2260957,-0.10647832,-0.55725473,-0.038774744,0.055124313,-0.03853991,-0.2449093,-0.36989537,0.04919424,-0.06967095,-0.011796103,0.016823824,-0.041588407,-0.04024654,0.0
-0.08142734,-0.90505534,-0.5534276,-0.083054274,-0.24927902,-0.41421294,-0.21801703,0.07366561,-0.1244757,0.06265545,-0.2755247,0.047451556,-0.01976447,-0.0060322434,-0.021499535,0.086305246,-0.04273711,-0.43964157,0.011760057,-0.38642898,0.08653111,-0.17759016,0.05692366,-0.1409868,0.07072603,-0.17888719,-0.03492297,0.05841509,0.016314948,0.024870876,0.0032465504,-0.95230895,-0.31068665,-0.6624414,-0.11359244,0.037578262,-0.05509921,-0.1367861,-0.24194612,0.036660988,-0.06363687,-0.0028995548,0.004174336,-0.005823324,0.07865758,0.0
-0.050562643,0.4406604,-0.66279846,-0.23970245,0.37191495,-0.04602572,-0.25066802,0.08552872,0.065371245,-0.12509996,0.05299265,-0.05850265,-0.0402727,-0.0052509033,0.04559935,-0.114340976,-0.07017786,-0.2518275,-0.26267713,0.064055994,-0.005336071,0.051831562,-0.041623227,0.029884875,-0.049218785,0.06349424,0.028564436,-0.08047419,-0.022636669,-0.0817453,-0.008737221,0.5361207,-0.024984527,0.10187765,0.023829773,-0.19871642,-0.022507101,0.02968108,-0.27464834,-0.10083614,0.30201864,0.024151132,0.0065761125,-0.02005889,0.0018178802,0.0
-0.04482671,-0.24605492,-0.35593256,-0.05890279,-0.2414716,-0.104377694,-0.27685758,0.081603855,0.046008233,-0.12092732,-0.021517774,-0.100978516,-0.028270626,-0.0046941964,-0.059460532,-0.19976038,-0.020878104,0.28493446,0.022536715,0.04603674,-0.013075953,0.0065964297,-0.047319766,0.10245841,-0.05098226,0.043440644,0.008385569,-0.111812614,-0.0051058335,-0.13213986,-0.011765903,0.50875145,-0.0034987128,0.08856136,-0.07205763,-0.3166954,-0.029557116,-0.14287889,-0.4477802,0.03443547,-0.1747297,-0.11794341,-0.004444202,-0.01556427,0.0041932813,0.0
0.09715178,-0.70827276,-0.10944711,-0.04724634,-0.3408382,-0.064679034,0.111571655,-0.07636609,0.08245995,-0.11156327,0.04411635,-0.06283354,-0.023567818,-0.0067177587,-0.07675339,-0.18901384,-0.008678916,0.3147924,0.026608823,0.055586576,-0.015202946,0.066178694,-0.06423405,0.08639447,-0.056924555,0.021096785,0.00051797077,0.05915264,0.028636377,0.067649886,0.011157488,0.41517705,-0.014005152,0.08329179,-0.13638802,-0.35468543,-0.010791384,-0.039033517,0.031659048,-0.0051043867,-0.08808518,0.030936776,-0.067706965,-0.0036495426,0.0019061773,0.0
-0.035379995,-0.3613368,0.21072143,0.15310106,-0.07120307,-0.007747855,0.03581184,-0.09887494,-0.15054432,0.068222344,0.018937299,-0.06444865,-0.028864369,-0.006511632,0.044494927,0.12240285,0.0013053741,0.37108687,0.02577713,0.08992987,-0.007876405,0.059625685,-0.031544294,0.07039007,-0.07000051,0.040844988,0.009641924,-0.12617707,-0.022902224,0.055990383,0.0108713405,0.5327042,-0.014941765,0.07872501,0.010042082,0.07035106,-0.020322977,-0.018349668,0.23791091,0.016361378,-0.055981047,0.057964366,0.021861076,0.003214927,0.004763554,0.0
0.14366032,-0.4930348,0.23415925,0.0853297,-0.17355396,0.009665036,-0.1728067,0.07368843,-0.123651445,0.107514106,0.041309875,-0.062560685,-0.03116659,-0.007252504,0.05200947,0.09044115,-0.011530964,0.34747183,0.023146838,0.07201424,-0.013891931,0.054394677,-0.038520038,0.08189675,-0.05654755,0.048578296,0.0008933271,-0.104302816,-0.0039420603,0.09931169,0.025884952,0.47536686,-0.011736017,0.08326695,-0.1981589,-0.3500011,-0.015175831,-0.034181748,0.08366158,0.012982869,-0.08184334,0.050154664,-0.024832323,-0.029723821,0.0072597037,0.0
-0.08949633,-0.783582,-0.35285854,-0.22132145,-0.2184878,-0.13716453,-0.0028565975,-0.08746882,0.079581074,-0.11046448,0.03362217,-0.057584595,-0.028900208,-0.0071818475,0.015163222,0.07235571,-0.03554427,-0.4315625,0.008965471,0.0061390307,-0.02496456,-0.18565592,0.017016232,-0.22503686,0.048532333,-0.11618719,-0.017250003,0.039095692,0.025316568,0.01478288,0.0070155263,-1.1547889,-0.29485887,-0.7176625,0.0125876125,-0.25465277,-0.008034715,-0.010932464,-0.22791117,0.050762728,-0.09370337,0.028541286,-0.023422915,0.008494965,-0.0016001487,0.0
-0.03689851,-0.56444514,0.2702104,-0.13285042,-0.13048618,0.086879216,-0.03714104,-0.13495031,-0.19325581,0.04982354,0.045739144,-0.059784953,-0.028658515,-0.007073952,0.05802445,0.12784663,0.009278744,0.37223274,0.024573008,0.09021362,-0.0055122515,0.065173134,-0.055284802,0.09860742,-0.059270173,0.041243438,-0.0008229179,0.07712279,0.032897647,0.02577189,0.0035586972,0.4554048,-0.008761263,0.06759291,0.025641209,0.06277404,-0.027022798,-0.026758844,0.219097,-0.004843161,-0.08665001,0.027925773,0.007603526,-0.0029627904,0.0022154907,0.0
-0.04332661,-0.39353752,0.3288251,-0.013235078,0.08592183,0.054222647,0.026780812,-0.09885741,0.030856224,-0.11837974,0.089032724,-0.0409373,-0.023293642,-0.0060999137,0.054601084,0.09254535,0.014707481,0.3999365,0.023098148,0.065193295,-0.010506563,-0.18902425,0.065018594,-0.10519908,0.17480516,0.043716222,0.0039497735,0.09360545,0.050173625,0.01196154,0.0022018189,0.44435668,0.008126589,0.060125355,0.07594904,0.078931294,-0.010944639,-0.011232548,0.17670633,-0.012962407,-0.08773556,0.032287873,-0.011260142,0.024397502,-0.00037742534,0.0
-0.050017588,-0.6929305,-0.3009134,-0.16933574,-0.23052149,-0.33383155,0.001812586,-0.10362293,0.08149698,-0.123466864,0.033454288,-0.06720729,-0.025693757,-0.007453277,0.020780522,-0.1609216,-0.012229665,-0.48195368,0.012259987,-0.39016157,0.096488185,-0.1744405,0.03487443,-0.15260027,0.0689588,-0.1793105,-0.03702709,0.12267697,0.012129155,0.066345446,0.012678652,-1.0697992,-0.29115716,-0.64691657,-0.06836488,0.042268407,-0.048663907,-0.05832482,-0.18570109,0.04846011,-0.07511301,0.039318327,-0.024312563,-0.021447385,-0.04614656,0.0
-0.05868642,-0.055291086,0.04334437,0.20031528,-0.21344706,-0.08170777,-0.21330467,0.08998126,-0.1503683,0.08540201,0.018276194,-0.07897187,-0.02487917,-0.006653173,-0.023870341,-0.15828902,-0.014597439,0.33049804,0.014578356,-0.6410389,0.060838386,0.03856623,-0.048495024,0.061720237,-0.07979554,0.038380235,-0.0023940129,-0.16788805,-0.03612957,-0.07612337,-0.014963438,0.5197784,-0.015907988,0.08595883,-0.031173386,0.064838864,-0.07302166,-0.0036095101,-0.42338762,-0.2308757,0.17409788,0.018988857,-0.020277632,-0.009715747,0.0044981106,0.0
-0.009447268,-0.35627118,0.1510906,0.029073201,-0.20109895,-0.09591313,0.079508826,-0.10030393,0.058408808,-0.12649427,0.031531814,-0.07616012,-0.014151443,-0.006319992,-0.0071250885,-0.16414839,-0.024401523,0.2754145,0.015099378,0.05875979,-0.02442256,0.023902752,-0.07060267,0.07013959,-0.045160845,-0.22553293,-0.06092349,0.16030903,0.037443645,0.13684434,0.031743757,-1.0031831,-0.019745987,0.10933996,0.004642822,0.05481591,-0.15088004,-0.021716334,-0.27325296,-0.003367988,-0.10850159,0.036374893,0.031695068,-0.0019801026,0.0012607556,0.0
-0.027029345,-0.755877,-0.8068676,-0.2220864,-0.009354212,-0.17181088,0.074811295,-0.07597466,-0.15536562,0.056113586,0.06689918,-0.06466845,-0.07864098,-0.015202682,-0.030605357,0.053505268,-0.052522667,-0.5671792,-0.59445536,0.0490561,-0.013804961,0.08084473,-0.051996384,0.041757412,-0.06705873,-0.007841143,-0.010688713,-0.08379365,-0.013162095,-0.043448243,-0.008664803,0.3555074,-0.004255439,0.052472066,-0.3084932,-0.35703304,-0.032368116,-0.040905442,-0.13712561,0.0047078687,-0.06651963,0.01016608,-0.14016747,-0.02714955,0.0026406918,0.0
-0.02047275,0.04083263,-0.4956895,-0.42977348,-0.40173233,-0.05458119,-0.051705103,-0.087462924,0.06960654,-0.11341617,0.02926361,-0.07692229,-0.072903484,-0.008257996,-0.051667064,0.023162792,-0.060371608,-0.34387988,-0.46788684,0.06572436,-0.004089946,0.0066269934,-0.0388135,0.038748212,-0.04838079,0.012649279,-0.008259616,-0.15731825,-0.022650374,-0.19373496,-0.0054920386,-1.4335276,-0.10981735,0.089878984,-0.051242664,-0.20306022,-0.120217405,-0.043013785,-0.05457211,0.018232755,0.058371823,0.018417146,-0.0106390165,-0.032907117,0.0010769624,0.0
-0.049059372,-0.058492545,-0.6197459,-0.47621992,-0.28619525,-0.091873795,-0.32327297,0.062095087,-0.11549248,0.10260664,-0.25971764,0.05199602,-0.03995966,-0.005195367,0.020869957,-0.11589193,-0.12716988,-0.33860904,-0.30529335,0.05616756,-0.006962965,0.057455767,-0.04616239,0.01817694,-0.057079624,0.036477245,0.009991993,-0.06426243,-0.012184209,-0.059081163,-0.009239688,0.47400883,-0.011201336,0.084757365,-0.061369404,-0.17962003,-0.06765352,0.02140897,-0.39148796,-0.093308784,0.23825045,0.020100722,0.015590455,-0.021217203,-0.0027824556,0.0
-0.022465076,-0.2606131,-0.7669389,0.08429854,0.020001663,-0.15908907,-0.16309755,0.1134121,-0.10541507,0.036396194,-0.358645,0.021806879,-0.03341954,-0.006706716,0.035710014,-0.13945517,-0.039647255,-0.25248203,-0.18534486,0.07247725,-0.004153792,-0.089025654,-0.046952605,0.02346491,-0.056395605,0.037218735,0.007931376,-0.15068345,-0.009146215,-0.2050797,-0.03522917,-1.1259674,-0.21770191,0.031911395,-0.033192985,-0.22693634,-0.13064702,0.048540078,-0.2718758,-0.16889532,-0.1547498,0.0036196518,0.01284991,0.1886654,-0.0066915336,0.0
-0.05072369,0.6251164,-0.06551467,-0.16857494,-0.073522374,-0.09353405,-0.23691432,0.04768956,-0.23880206,0.06872006,-0.02725517,-0.0826373,-0.027877523,-0.0050987597,-0.0023738807,-0.13373868,0.082018465,-0.35863504,0.043443073,-0.916464,0.031042745,0.05475106,-0.057850927,-0.11356434,0.104691885,0.049119145,0.0009822615,-0.075314306,-0.014027949,-0.012376139,0.0038408479,0.5261414,-0.018534446,0.096306205,-0.09943063,-0.25245747,-0.0480157,-0.030301059,-0.395625,-0.117360376,0.2532484,0.034367684,-0.004371738,-0.014547524,0.0072441124,0.0
-0.06981297,-0.25619808,-0.12079767,-0.5723225,-0.13478883,0.03371399,-0.3301698,0.07460593,-0.13001895,0.1003227,-0.31446794,0.03602715,0.053701684,0.0019450098,0.012291741,-0.13230114,0.12687415,-0.36371595,0.019034194,-0.31247145,0.08433357,0.02129851,-0.07111501,-0.1496368,0.080940194,-0.09342879,0.016168714,-0.038860496,0.0020803933,-0.11028958,-0.0108444765,-1.4242058,-0.15162519,-0.8398236,0.061587177,-0.24697405,-0.028602555,-0.056296974,-0.2602971,-0.030445013,-0.12522633,0.004502655,-0.101644695,-0.03257539,-0.034481373,0.0
-0.02514638,-0.070352085,0.20367797,-0.051120996,-0.25096366,0.06783777,-0.10769715,0.122415565,-0.15105417,0.122771196,0.099162705,-0.05536768,-0.013687099,-0.0051074284,0.045488976,0.071402565,-0.010290478,0.27303988,0.010068922,0.066184014,-0.010452501,-0.045844432,0.061656233,0.14201255,-0.0364961,0.04663695,-0.0035984458,0.16505076,0.026661158,0.20766824,0.01987179,-0.89731896,0.08819275,0.122787036,-0.05020405,-0.22671,-0.034523904,-0.108589925,-0.23333046,0.054492,-0.086907305,0.025326213,0.021324415,0.09242701,-0.01048387,0.0
0.08099092,-0.4136342,0.5175951,0.06475815,-0.10461821,-0.011222899,-0.13544849,0.08236824,-0.110864416,0.090881065,0.059821505,-0.0646597,-0.024866728,-0.007936245,0.08358751,0.12204712,0.0025017888,0.40458524,0.024810053,0.05679157,-0.021343017,0.08675176,-0.04190804,-0.119641565,0.10523624,0.07815106,-0.0019237184,0.07044398,0.03265061,0.06969254,0.005251437,0.46744695,-0.010119668,0.08111021,0.053294428,0.10448958,-0.006192591,-0.0001532659,0.21813579,-0.008853027,-0.08202975,0.0017478602,-0.03221963,-0.012663333,0.0037222428,0.0
-0.036927044,-0.05726233,0.13420907,-0.0023236028,-0.12831251,-0.00024220481,0.0481549,-0.10201574,-0.1715315,0.12682731,0.04825217,-0.08344597,-0.034796864,-0.006875198,-0.04214693,-0.18030035,0.014007584,0.40340355,0.01950106,0.028984541,-0.026892902,-0.17103302,0.06499268,0.059855115,-0.092130855,0.040581692,-0.00012690065,0.060090337,0.02277629,0.059002742,0.01039026,0.40977982,-0.035428137,0.090786785,0.009551972,0.061742604,-0.110291034,-0.015165985,-0.3657593,-0.02788881,-0.18545265,-0.08693155,-0.011495542,-0.011232429,0.005775707,0.0
-0.14672628,-1.3046618,0.099326074,-0.34901518,-0.23994924,-0.047992323,0.01916761,-0.102674104,-0.00040036312,-0.20831819,0.021819191,-0.075478055,-0.022952553,-0.0071327547,0.025171328,0.11792588,-0.005203159,0.31806952,0.01846867,0.074108146,-0.00872792,-0.13367428,0.032142024,-0.21342956,0.06148929,0.070625015,0.00794953,0.1653709,0.03819029,-0.14562851,-0.014018926,0.2541019,0.02452535,0.04227566,-0.0034205047,0.08865542,-0.1506703,-0.048132814,-0.48472837,0.046763357,-0.20416966,0.019112796,-0.010905109,0.00069609325,-0.115233265,0.0
-0.0144457985,-0.5659346,-0.19898815,0.013308158,-0.23594186,0.06271292,-0.2495153,0.07763316,0.02644745,-0.10942548,0.038432483,-0.066644944,-0.03253675,-0.009392495,-0.043874163,-0.15488262,0.044078216,-0.4396584,0.016636986,-0.39852574,0.0961796,-0.015562132,-0.07716811,-0.17349604,0.049234528,-0.24181597,-0.009922468,0.12585323,0.0068990313,0.11766639,0.008023113,-0.82690394,0.20003831,0.12505326,-0.15010098,-0.22548622,-0.009635557,-0.04453622,0.010403305,-0.0028497663,-0.10857261,0.024318509,-0.058975037,-0.024140498,-0.010802702,0.0
0.15289651,-1.1031716,0.049531925,-0.43490505,-0.3905945,0.016721373,0.01878665,-0.10734661,-0.14953795,0.07848927,-0.4690673,0.06793243,-0.016969316,-0.0050545735,-0.15783408,-0.26967376,-0.012547344,0.19409506,0.01811977,0.027061466,-0.032867514,-0.17780583,0.056502007,-0.23838429,0.10344446,-0.57342875,-0.07571026,0.08188435,0.02515052,-0.1416211,-0.00902676,0.13055317,0.02176253,0.041532822,-0.10564564,0.038205422,-0.0916777,-0.21373597,-0.4595582,0.017413715,-0.276151,-0.00929136,-0.040634505,-0.41944274,-0.025111232,0.0
-0.024661202,-0.63724303,-0.62004226,-0.025453314,-0.13621777,-0.063683555,9.091834e-05,-0.14194767,0.036344253,-0.10825717,0.014095486,-0.06171521,-0.041529197,-0.0071537215,0.03482643,-0.12909697,-0.021774035,-0.24743547,-0.20043409,0.07686493,-0.0030657619,-0.053556222,-0.04485859,0.060300034,-0.043692347,0.027420701,0.0013805855,-0.161528,-0.024640296,-0.20050327,-0.02978925,-1.2937621,-0.107746534,0.07343271,0.13228908,-0.21822646,0.13533421,0.031506192,-0.2129406,0.05649257,-0.06843446,0.006972342,0.00010964257,0.039577466,0.0038431692,0.0
0.0036721618,0.3326483,-0.17754725,0.015402042,0.120364405,-0.054783992,-0.14059168,0.08452864,0.09498742,-0.11305246,0.064268254,-0.06914483,-0.038284913,-0.005980803,-0.011844372,-0.1618674,-0.010287451,0.31484067,0.042402115,0.0901059,-0.0076226513,0.089368805,-0.044393856,0.076823495,-0.056679886,0.04427066,0.0028628153,-0.09203682,-0.02825452,-0.0526155,-0.0056372965,0.5739654,-0.0085882675,0.0830241,0.0046832636,0.0665905,-0.058664016,0.010350539,0.2528218,0.001175569,0.097918466,0.012843205,-0.003632684,-0.007650975,0.004812409,0.0
-0.039647117,-0.45204222,-0.9745997,-0.23860155,-0.15277553,-0.08649664,0.06911958,-0.07532201,-0.14042583,0.085504994,-0.22938699,0.08559767,-0.05058987,-0.010514205,0.032055717,-0.12593755,-0.03704588,-0.33361956,-0.2077992,0.0651604,0.0017142652,-0.027874116,-0.04517657,0.021813793,-0.051970076,-0.018637076,-0.008794171,-0.11387819,-0.0069493395,-0.12754124,-0.02059642,-1.4086815,-0.11742547,-0.78258115,0.0666263,-0.247774,0.07499442,0.007738944,-0.17943336,-0.023306804,-0.10079989,-0.009390774,-0.12878352,-0.08791525,-0.0045700846,0.0
-0.05333668,-0.34850237,-0.9980621,0.15376127,-0.14302659,-0.10239214,-0.093135275,-0.14793521,-0.13470675,0.10326022,-0.27025032,0.12165208,-0.023559993,-0.006952774,0.026454203,-0.1435436,-0.0349935,-0.28608313,-0.1967554,0.078895,0.0025905995,-0.017586226,-0.04133278,0.015716363,-0.06195995,-0.0009935102,0.003195372,-0.11039471,-0.0067668264,-0.09986883,-0.020527024,-1.2446238,-0.065667,-0.68603903,0.046225723,-0.24890628,-0.16684702,0.019018508,-0.21676375,-0.22578506,-0.15331146,0.019585585,-0.0112362625,0.087968014,-0.0072896546,0.0
-0.032074105,0.592577,-0.31097585,-0.38449472,-0.3208708,-0.09849511,0.053496633,-0.0883528,0.085835986,-0.13762735,0.018649641,-0.07615065,-0.047221296,-0.007866837,0.07079222,-0.105554305,0.09053164,-0.39137492,0.04643069,-0.81027496,-0.051540434,0.08332557,-0.040803406,0.041965537,-0.049142156,0.04656033,0.008739446,-0.06573912,-0.012392175,-0.06670531,-0.008722618,0.5484075,-0.0066594398,0.09721163,-0.1355367,-0.25242993,0.004723672,-0.08208513,-0.31915948,-0.13707812,0.12615906,0.021787884,-0.019182911,0.0044556446,0.0073512937,0.0
-0.024904601,0.30127114,0.09929545,0.07333531,-0.10129379,0.022946842,-0.09397917,0.09662716,-0.1329594,0.10822296,0.052525222,-0.06629611,-0.026314551,-0.0063730483,0.042100906,0.08937379,0.028411027,0.42812318,0.036051437,0.105889566,-0.0051439553,-0.19270854,0.026987772,0.060653597,-0.07182887,0.061215416,0.00026473185,-0.08694417,-0.0356662,-0.04732397,-0.0012975316,0.59190756,-0.008968181,0.090004265,0.035093058,0.08733075,-0.052696604,-0.00987359,0.21604708,0.033027302,0.08654641,0.0029451821,-0.022145914,-0.014566092,0.0023882282,0.0
